"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"99731","FORT GREELY, AK",,"G",113,"G",1649,"G",6425,7,"FORT GREELY","AK","SOUTHEAST FAIRBANKS"
"99732","CHICKEN, AK",,"G",2,"S",0,"G",218,6,"CHICKEN","AK","SOUTHEAST FAIRBANKS"
"99734","PRUDHOE BAY, AK",,"H",1269,"H",26337,"H",92638,40,"PRUDHOE BAY","AK","NORTH SLOPE"
"99737","DELTA JUNCTION, AK","F","D",0,"D",0,"D",0,108,"DELTA JUNCTION","AK","SOUTHEAST FAIRBANKS"
"99738","EAGLE, AK","A","S",0,"S",0,"H",168,4,"EAGLE","AK","SOUTHEAST FAIRBANKS"
"99739","ELIM, AK",,"G",21,"G",116,"G",387,3,"ELIM","AK","NOME"
"99740","FORT YUKON, AK",,"G",280,"G",2645,"G",9592,11,"FORT YUKON","AK","YUKON KOYUKUK"
"99741","GALENA, AK",,"G",29,"G",246,"G",1009,8,"GALENA","AK","YUKON KOYUKUK"
"99742","GAMBELL, AK",,"H",40,"H",285,"H",1084,4,"GAMBELL","AK","NOME"
"99743","HEALY, AK",,"H",292,"H",6087,"H",25952,41,"HEALY","AK","DENALI"
"99744","ANDERSON, AK","A","D",0,"D",0,"D",0,5,"ANDERSON","AK","DENALI"
"99745","HUGHES, AK","A","D",0,"D",0,"D",0,2,"HUGHES","AK","YUKON KOYUKUK"
"99746","HUSLIA, AK","A","D",0,"D",0,"D",0,1,"HUSLIA","AK","YUKON KOYUKUK"
"99747","KAKTOVIK, AK",,"G",34,"G",492,"G",2014,5,"KAKTOVIK","AK","NORTH SLOPE"
"99748","KALTAG, AK","A","D",0,"D",0,"D",0,2,"KALTAG","AK","YUKON KOYUKUK"
"99749","KIANA, AK","A","D",0,"D",0,"D",0,1,"KIANA","AK","NORTHWEST ARCTIC"
"99750","KIVALINA, AK","A","D",0,"D",0,"D",0,1,"KIVALINA","AK","NORTHWEST ARCTIC"
"99751","KOBUK, AK","A","D",0,"D",0,"D",0,1,"KOBUK","AK","NORTHWEST ARCTIC"
"99752","KOTZEBUE, AK",,"G",1511,"G",26762,"G",122028,54,"KOTZEBUE","AK","NORTHWEST ARCTIC"
"99753","KOYUK, AK","B","D",0,"D",0,"D",0,4,"KOYUK","AK","NOME"
"99754","KOYUKUK, AK","A","D",0,"D",0,"D",0,1,"KOYUKUK","AK","YUKON KOYUKUK"
"99755","DENALI NATIONAL PARK, AK","C","S",0,"H",1449,"H",23439,46,"DENALI NATIONAL PARK","AK","DENALI"
"99756","MANLEY HOT SPRINGS, AK",,"G",14,"G",118,"G",827,9,"MANLEY HOT SPRINGS","AK","YUKON KOYUKUK"
"99758","MINTO, AK",,"G",9,"G",30,"G",205,5,"MINTO","AK","YUKON KOYUKUK"
"99759","POINT LAY, AK",,"G",10,"G",36,"G",347,3,"POINT LAY","AK","NORTH SLOPE"
"99760","NENANA, AK",,"G",76,"G",897,"G",5231,20,"NENANA","AK","YUKON KOYUKUK"
"99761","NOATAK, AK",,"G",86,"H",184,"H",626,3,"NOATAK","AK","NORTHWEST ARCTIC"
"99762","NOME, AK",,"G",1453,"G",16892,"G",75610,106,"NOME","AK","NOME"
"99763","NOORVIK, AK","A","D",0,"D",0,"D",0,2,"NOORVIK","AK","NORTHWEST ARCTIC"
"99764","NORTHWAY, AK","B","D",0,"D",0,"D",0,4,"NORTHWAY","AK","SOUTHEAST FAIRBANKS"
"99765","NULATO, AK","A","D",0,"D",0,"D",0,1,"NULATO","AK","YUKON KOYUKUK"
"99766","POINT HOPE, AK","B","D",0,"D",0,"D",0,8,"POINT HOPE","AK","NORTH SLOPE"
"99768","RUBY, AK","A","D",0,"D",0,"D",0,4,"RUBY","AK","YUKON KOYUKUK"
"99769","SAVOONGA, AK","A","S",0,"S",0,"H",662,3,"SAVOONGA","AK","NOME"
"99770","SELAWIK, AK",,"G",16,"G",49,"G",181,3,"SELAWIK","AK","NORTHWEST ARCTIC"
"99771","SHAKTOOLIK, AK","B","S",0,"H",131,"H",541,3,"SHAKTOOLIK","AK","NOME"
"99772","SHISHMAREF, AK",,"H",94,"H",326,"H",1180,10,"SHISHMAREF","AK","NOME"
"99773","SHUNGNAK, AK","A","D",0,"D",0,"D",0,1,"SHUNGNAK","AK","NORTHWEST ARCTIC"
"99775","FAIRBANKS, AK",,"G",28,"G",174,"G",710,5,"FAIRBANKS","AK","FAIRBANKS NORTH STAR"
"99776","TANACROSS, AK","A","D",0,"D",0,"D",0,1,"TANACROSS","AK","SOUTHEAST FAIRBANKS"
"99777","TANANA, AK",,"G",11,"G",59,"G",324,4,"TANANA","AK","YUKON KOYUKUK"
"99778","TELLER, AK",,"G",43,"G",98,"G",370,4,"TELLER","AK","NOME"
"99780","TOK, AK",,"H",282,"G",1887,"G",9996,50,"TOK","AK","SOUTHEAST FAIRBANKS"
"99781","VENETIE, AK","B","D",0,"D",0,"D",0,3,"VENETIE","AK","YUKON KOYUKUK"
"99782","WAINWRIGHT, AK",,"G",15,"G",64,"G",296,3,"WAINWRIGHT","AK","NORTH SLOPE"
"99783","WALES, AK",,"G",24,"G",79,"G",419,3,"WALES","AK","NOME"
"99784","WHITE MOUNTAIN, AK","A","D",0,"D",0,"D",0,2,"WHITE MOUNTAIN","AK","NOME"
"99785","BREVIG MISSION, AK","A","D",0,"D",0,"D",0,1,"BREVIG MISSION","AK","NOME"
"99786","AMBLER, AK","A","D",0,"D",0,"D",0,4,"AMBLER","AK","NORTHWEST ARCTIC"
"99788","CHALKYITSIK, AK","A","D",0,"D",0,"D",0,1,"CHALKYITSIK","AK","YUKON KOYUKUK"
"99789","NUIQSUT, AK",,"G",33,"G",330,"G",1283,7,"NUIQSUT","AK","NORTH SLOPE"
"99790","FAIRBANKS, AK","A","D",0,"D",0,"D",0,1,"FAIRBANKS","AK","FAIRBANKS NORTH STAR"
"99791","ATQASUK, AK","A","D",0,"D",0,"D",0,3,"ATQASUK","AK","NORTH SLOPE"
"99801","JUNEAU, AK",,"G",10483,"G",105246,"G",486738,1030,"JUNEAU","AK","JUNEAU"
"99802","JUNEAU, AK",,"G",79,"G",672,"G",3601,22,"JUNEAU","AK","JUNEAU"
"99803","JUNEAU, AK",,"H",309,"G",2256,"G",11896,39,"JUNEAU","AK","JUNEAU"
"99820","ANGOON, AK",,"H",53,"G",334,"G",1695,10,"ANGOON","AK","HOONAH ANGOON"
"99821","AUKE BAY, AK","A","S",0,"S",0,"H",165,7,"AUKE BAY","AK","JUNEAU"
"99824","DOUGLAS, AK",,"H",150,"G",791,"G",3770,30,"DOUGLAS","AK","JUNEAU"
"99825","ELFIN COVE, AK","A","S",0,"S",0,"G",337,4,"ELFIN COVE","AK","HOONAH ANGOON"
"99826","GUSTAVUS, AK",,"G",60,"G",313,"G",2652,33,"GUSTAVUS","AK","HOONAH ANGOON"
"99827","HAINES, AK",,"G",644,"G",5026,"G",23892,138,"HAINES","AK","HAINES"
"99829","HOONAH, AK",,"G",97,"H",732,"H",3826,22,"HOONAH","AK","HOONAH ANGOON"
"99830","KAKE, AK",,"G",87,"G",667,"G",2781,17,"KAKE","AK","PETERSBURG"
"99832","PELICAN, AK","A","D",0,"D",0,"D",0,4,"PELICAN","AK","HOONAH ANGOON"
"99833","PETERSBURG, AK",,"G",1038,"H",8100,"G",40565,145,"PETERSBURG","AK","PETERSBURG"
"99835","SITKA, AK",,"G",2869,"G",26048,"G",124673,383,"SITKA","AK","SITKA"
"99836","PORT ALEXANDER, AK","A","D",0,"D",0,"D",0,2,"PORT ALEXANDER","AK","SITKA"
"99840","SKAGWAY, AK",,"G",303,"G",2225,"G",20139,109,"SKAGWAY","AK","SKAGWAY"
"99841","TENAKEE SPRINGS, AK","A","S",0,"G",32,"G",105,3,"TENAKEE SPRINGS","AK","HOONAH ANGOON"
"99850","JUNEAU, AK","A","D",0,"D",0,"D",0,4,"JUNEAU","AK","JUNEAU"
"99901","KETCHIKAN, AK",,"G",4516,"G",48484,"G",237201,599,"KETCHIKAN","AK","KETCHIKAN GATEWAY"
"99918","COFFMAN COVE, AK","B","S",0,"G",60,"G",318,7,"COFFMAN COVE","AK","PRINCE OF WALES HYDER"
"99919","THORNE BAY, AK","B","S",0,"H",226,"H",1298,14,"THORNE BAY","AK","PRINCE OF WALES HYDER"
"99921","CRAIG, AK",,"H",514,"H",3356,"G",16475,57,"CRAIG","AK","PRINCE OF WALES HYDER"
"99922","HYDABURG, AK","B","S",0,"G",229,"G",971,7,"HYDABURG","AK","PRINCE OF WALES HYDER"
"99923","HYDER, AK","A","S",0,"S",0,"H",144,5,"HYDER","AK","PRINCE OF WALES HYDER"
"99925","KLAWOCK, AK",,"G",189,"G",1793,"G",8065,24,"KLAWOCK","AK","PRINCE OF WALES HYDER"
"99926","METLAKATLA, AK",,"G",100,"G",684,"G",3653,13,"METLAKATLA","AK","PRINCE OF WALES HYDER"
"99927","POINT BAKER, AK",,"G",3,"G",18,"G",57,3,"POINT BAKER","AK","PRINCE OF WALES HYDER"
"99928","WARD COVE, AK","B","D",0,"D",0,"D",0,5,"WARD COVE","AK","KETCHIKAN GATEWAY"
"99929","WRANGELL, AK",,"G",545,"G",4189,"G",20213,84,"WRANGELL","AK","WRANGELL"
"99950","KETCHIKAN, AK",,"G",25,"G",45,"G",258,5,"KETCHIKAN","AK","KETCHIKAN GATEWAY"
"99999","UNCLASSIFIED",,"G",2733406,"G",34454160,"G",137984844,16465,, ,
